id,model_answer,confidence,correct_answer,is_correct
241,4,5,4,1
242,1,5,6,0
243,1,5,2,0
244,6,5,6,1
245,4,5,0,0
246,3,5,1,0
247,1,5,4,0
248,0,5,1,0
249,2,5,2,1
250,3,5,2,0
251,0,5,0,1
252,1,5,4,0
253,1,5,2,0
254,1,5,3,0
255,2,5,0,0
256,3,5,4,0
257,0,4,0,1
258,1,4,0,0
259,0,5,0,1
260,7,5,7,1
261,0,5,1,0
262,4,5,4,1
263,4,5,5,0
265,4,5,0,0
266,3,5,2,0
267,7,5,4,0
268,4,5,3,0
269,2,5,1,0
270,4,5,1,0
271,3,5,6,0
272,4,5,4,1
273,0,5,5,0
274,5,5,1,0
275,6,5,2,0
276,3,5,1,0
277,5,5,5,1
278,1,4,3,0
279,1,5,2,0
280,0,4,0,1
281,2,5,2,1
282,4,5,0,0
283,1,4,4,0
286,4,4,4,1
287,3,4,3,1
289,1,5,5,0
290,0,5,8,0
294,1,4,0,0
295,0,4,7,0
296,1,4,0,0
297,4,4,4,1
298,3,5,9,0
299,1,4,1,1
300,2,4,2,1
301,0,5,7,0
302,0,5,7,0
303,1,5,1,1
304,3,5,0,0
305,0,4,4,0
307,4,5,9,0
308,5,4,9,0
309,3,3,5,0
310,0,4,0,1
311,6,4,6,1
313,8,5,8,1
314,0,4,4,0
316,7,5,7,1
317,5,5,5,1
318,5,5,6,0
319,2,5,2,1
322,0,5,6,0
323,8,5,3,0
324,9,5,3,0
325,5,5,5,1
326,4,5,4,1
327,6,5,7,0
328,0,5,6,0
329,1,5,6,0
330,3,5,3,1
331,0,5,0,1
333,1,4,4,0
334,2,4,2,1
335,2,4,6,0
336,1,4,1,1
337,3,5,3,1
338,2,4,2,1
339,5,5,0,0
340,5,4,6,0
341,5,5,0,0
342,3,4,0,0
343,0,4,1,0
344,0,4,0,1
345,4,5,4,1
346,4,5,8,0
347,4,5,4,1
348,1,5,0,0
349,4,5,4,1
350,3,2,2,0
351,1,5,1,1
354,0,5,6,0
357,1,4,8,0
358,6,5,6,1
359,3,5,6,0
360,4,5,4,1
361,1,5,1,1
362,2,4,5,0
363,3,5,3,1
364,7,5,6,0
366,0,4,0,1
367,0,4,1,0
368,6,5,0,0
369,2,5,5,0
370,5,5,5,1
371,2,5,5,0
372,1,5,0,0
373,0,5,0,1
375,4,4,6,0
376,3,4,3,1
377,5,5,5,1
378,4,5,4,1
379,2,5,2,1
380,0,5,0,1
381,2,5,2,1
382,1,5,1,1
383,0,5,1,0
384,2,5,2,1
385,4,5,1,0
386,1,5,1,1
387,0,4,1,0
388,1,5,1,1
389,1,5,1,1
390,4,5,0,0
391,3,5,3,1
392,0,5,0,1
393,9,5,0,0
394,1,5,9,0
395,3,4,2,0
396,4,5,4,1
397,0,5,4,0
398,5,5,5,1
399,0,5,0,1
400,6,5,2,0
401,4,5,1,0
402,0,5,2,0
403,2,5,2,1
404,4,5,4,1
405,1,5,3,0
406,3,5,3,1
407,1,4,7,0
408,3,5,1,0
409,0,5,0,1
410,1,5,3,0
411,1,5,2,0
412,2,4,4,0
413,1,5,4,0
414,2,5,2,1
415,1,5,0,0
416,2,5,3,0
417,1,5,1,1
418,1,5,4,0
419,0,4,2,0
420,5,3,3,0
421,0,5,5,0
422,2,4,5,0
423,4,5,6,0
424,2,5,5,0
425,3,5,1,0
426,1,5,2,0
427,3,4,2,0
428,0,5,3,0
429,1,2,1,1
430,0,5,0,1
432,3,5,3,1
433,3,5,3,1
434,2,4,4,0
435,0,4,1,0
436,5,4,5,1
437,0,4,0,1
438,3,5,3,1
439,1,4,8,0
440,1,5,7,0
442,7,5,17,0
444,1,4,12,0
446,3,4,13,0
447,7,5,0,0
448,1,4,1,1
449,2,4,9,0
450,1,4,4,0
451,0,4,5,0
452,0,4,7,0
453,6,5,6,1
454,3,5,3,1
456,1,4,2,0
457,8,5,8,1
458,3,5,6,0
459,8,5,1,0
460,3,5,3,1
461,1,5,4,0
462,3,5,3,1
463,0,5,0,1
464,3,5,2,0
466,1,5,1,1
467,3,5,1,0
468,1,5,1,1
469,4,5,4,1
470,1,5,1,1
471,6,5,6,1
473,6,5,6,1
474,0,4,0,1
476,1,5,7,0
477,0,4,0,1
478,2,5,2,1
479,6,5,5,0
480,7,5,7,1
481,4,5,4,1
482,1,5,5,0
483,6,5,3,0
484,4,5,5,0
485,2,5,4,0
486,4,4,6,0
487,5,4,5,1
488,1,5,10,0
489,3,5,5,0
490,4,5,4,1
491,8,5,6,0
492,3,4,2,0
493,1,5,1,1
494,0,5,0,1
495,8,5,8,1
496,1,5,2,0
498,4,4,4,1
499,1,5,9,0
500,4,5,6,0
501,1,4,1,1
502,5,4,3,0
503,4,5,4,1
504,1,5,1,1
505,4,5,3,0
506,0,5,0,1
507,7,5,5,0
508,3,5,3,1
509,2,5,1,0
510,0,5,0,1
511,3,5,3,1
512,0,5,0,1
513,1,5,1,1
514,0,5,0,1
515,0,5,3,0
516,3,5,3,1
517,0,5,4,0
518,0,5,0,1
519,4,5,3,0
520,2,5,2,1
521,5,5,5,1
522,1,5,1,1
523,1,5,1,1
524,0,5,7,0
525,5,4,2,0
527,2,5,2,1
528,2,5,3,0
529,2,5,2,1
530,1,4,3,0
531,2,5,2,1
532,5,5,1,0
533,0,5,0,1
534,0,5,0,1
535,1,5,2,0
536,4,5,5,0
537,2,5,2,1
539,1,5,12,0
540,0,4,4,0
541,1,4,6,0
542,8,5,0,0
543,4,5,4,1
544,3,5,3,1
545,5,5,3,0
546,6,5,2,0
547,3,5,5,0
548,5,5,0,0
549,1,5,0,0
550,5,4,2,0
551,2,5,4,0
552,9,5,8,0
553,4,5,3,0
556,1,5,7,0
558,0,5,0,1
559,5,5,4,0
560,1,4,1,1
564,0,5,0,1
567,4,5,7,0
568,4,4,4,1
571,4,5,1,0
572,1,5,8,0
573,1,5,4,0
574,0,5,8,0
575,0,5,1,0
576,4,5,2,0
577,2,5,5,0
578,4,5,7,0
579,3,5,4,0
580,2,4,6,0
581,2,3,1,0
582,4,4,2,0
583,1,4,2,0
584,6,4,1,0
585,3,5,4,0
586,3,4,6,0
587,5,4,3,0
588,2,5,3,0
589,6,5,4,0
590,3,5,8,0
591,5,4,3,0
592,4,4,4,1
593,1,4,3,0
594,3,5,5,0
595,4,5,3,0
596,2,5,4,0
597,3,5,5,0
598,0,5,4,0
599,3,5,1,0
600,0,5,1,0
601,3,5,1,0
602,2,5,5,0
603,5,5,1,0
604,4,5,2,0
605,2,5,2,1
606,3,5,2,0
607,0,5,5,0
608,1,4,2,0
609,3,5,3,1
610,1,5,1,1
611,0,5,4,0
612,3,5,6,0
613,3,5,3,1
614,4,5,7,0
615,2,5,4,0
616,8,5,7,0
617,1,5,0,0
618,7,5,2,0
619,3,5,3,1
620,3,5,5,0
621,2,5,2,1
622,5,5,1,0
623,3,4,5,0
624,3,5,3,1
625,2,5,2,1
626,5,5,0,0
627,3,5,4,0
628,4,5,3,0
629,3,5,4,0
630,0,5,3,0
631,3,5,2,0
632,6,5,4,0
633,2,5,1,0
634,1,4,1,1
635,3,5,3,1
636,2,5,2,1
638,0,5,0,1
639,0,5,4,0
640,2,5,4,0
641,1,4,4,0
642,1,5,0,0
643,3,5,4,0
644,2,5,1,0
645,4,5,5,0
646,4,5,4,1
647,4,5,4,1
648,1,5,3,0
649,2,5,2,1
650,5,5,4,0
651,4,5,4,1
652,1,5,0,0
653,1,5,3,0
654,2,5,2,1
655,5,4,5,1
656,1,5,1,1
657,0,5,1,0
658,2,5,0,0
659,0,5,3,0
660,6,5,1,0
661,1,5,0,0
662,0,5,0,1
663,3,5,5,0
664,3,5,1,0
665,0,5,5,0
666,0,5,4,0
667,0,5,3,0
668,0,5,1,0
669,0,5,1,0
670,1,4,0,0
671,0,5,0,1
672,0,5,6,0
673,3,5,5,0
674,1,5,1,1
675,4,5,0,0
676,4,5,4,1
677,7,5,7,1
678,2,5,2,1
679,1,5,1,1
680,3,5,0,0
681,1,5,2,0
682,0,5,4,0
683,3,5,2,0
684,0,5,2,0
685,2,3,4,0
686,0,4,3,0
687,0,4,4,0
688,1,5,3,0
689,2,5,3,0
690,1,5,5,0
691,1,5,2,0
692,4,5,2,0
693,3,4,1,0
694,3,5,2,0
695,0,5,4,0
696,0,5,0,1
697,0,5,0,1
698,2,5,2,1
699,0,5,0,1
700,0,5,0,1
701,3,5,1,0
702,4,4,4,1
703,1,5,2,0
704,1,5,1,1
705,2,5,6,0
706,0,5,6,0
707,3,5,4,0
708,3,5,3,1
709,4,5,3,0
710,0,1,0,1
711,2,5,1,0
712,4,5,4,1
713,0,5,0,1
714,0,5,0,1
715,4,5,2,0
716,2,5,0,0
717,1,5,4,0
718,1,5,2,0
719,1,5,1,1
720,0,5,0,1
721,1,5,1,1
722,1,5,1,1
723,0,5,0,1
724,0,5,2,0
725,0,5,4,0
726,4,5,5,0
727,2,5,2,1
728,2,5,0,0
729,1,5,0,0
730,3,5,4,0
731,5,5,4,0
732,3,5,1,0
733,4,5,4,1
734,3,5,1,0
735,2,5,2,1
736,0,5,5,0
737,5,5,6,0
738,3,5,2,0
739,4,5,2,0
740,2,5,1,0
741,4,5,0,0
743,6,4,3,0
744,2,5,2,1
745,3,5,5,0
746,0,5,2,0
747,3,4,4,0
748,1,5,2,0
749,4,5,7,0
750,0,5,5,0
751,2,5,2,1
752,5,5,2,0
753,2,3,1,0
754,1,5,6,0
755,1,5,0,0
756,2,4,5,0
757,0,5,3,0
758,0,5,3,0
759,6,5,0,0
760,4,5,4,1
761,1,5,1,1
763,4,5,4,1
764,5,5,5,1
765,6,5,4,0
766,1,5,1,1
767,3,5,4,0
768,6,5,6,1
769,5,4,1,0
770,0,4,0,1
771,5,5,0,0
772,2,4,3,0
773,4,4,0,0
774,3,5,3,1
775,1,5,1,1
776,1,5,3,0
777,3,5,4,0
778,4,4,5,0
779,0,5,4,0
780,4,5,4,1
781,1,5,1,1
782,1,3,1,1
783,2,5,2,1
784,1,5,1,1
785,2,5,5,0
786,0,5,3,0
787,2,5,2,1
788,0,5,0,1
789,6,5,3,0
