id,model_answer,confidence,correct_answer,is_correct
1272,3,5,3,1
1273,6,4,2,0
1274,3,5,3,1
1275,2,4,2,1
1276,0,5,0,1
1277,2,5,1,0
1278,9,5,8,0
1279,5,5,5,1
1280,3,5,3,1
1281,2,5,6,0
1282,5,5,5,1
1283,4,3,8,0
1284,1,5,5,0
1285,3,4,1,0
1286,2,5,2,1
1287,0,4,3,0
1288,6,5,6,1
1289,2,5,2,1
1290,0,5,0,1
1291,3,5,4,0
1292,7,5,7,1
1293,4,5,4,1
1294,7,5,7,1
1295,4,5,4,1
1296,0,5,0,1
1297,0,5,1,0
1298,8,5,9,0
1299,0,5,0,1
1300,9,5,8,0
1301,2,5,2,1
1302,7,5,6,0
1303,6,4,0,0
1304,0,5,0,1
1305,6,5,6,1
1306,0,4,0,1
1307,5,4,0,0
1308,8,4,8,1
1309,3,4,4,0
1310,3,5,3,1
1311,8,5,8,1
1312,2,4,7,0
1313,7,5,7,1
1314,3,5,8,0
1315,3,4,0,0
1316,0,4,9,0
1317,3,4,8,0
1318,4,4,4,1
1319,2,4,0,0
1320,0,5,0,1
1321,0,5,0,1
1322,8,4,8,1
1323,3,5,0,0
1324,3,5,1,0
1325,6,5,6,1
1326,9,5,9,1
1327,0,5,4,0
1328,0,5,0,1
1329,2,5,7,0
1330,6,5,7,0
1331,2,4,2,1
1332,2,4,2,1
1333,0,5,0,1
1334,0,4,2,0
1335,0,5,0,1
1336,4,5,9,0
1337,1,5,6,0
1338,6,5,7,0
1339,0,4,0,1
1340,8,5,8,1
1341,0,4,6,0
1342,0,4,5,0
1343,1,4,0,0
1344,5,5,5,1
1345,1,4,8,0
1346,8,5,8,1
1347,0,4,0,1
1348,2,5,8,0
1349,4,5,4,1
1350,7,4,7,1
1352,3,5,0,0
1353,3,5,3,1
1354,3,5,3,1
1355,6,5,6,1
1356,1,4,1,1
1357,8,5,8,1
1358,3,5,3,1
1359,2,5,0,0
1360,7,5,7,1
1361,2,5,2,1
1362,8,4,3,0
1363,5,4,5,1
1364,5,4,6,0
1365,3,5,7,0
1366,1,4,9,0
1367,1,5,2,0
1368,8,4,6,0
1369,7,5,2,0
1370,1,5,6,0
1371,2,5,5,0
1372,9,5,9,1
1373,2,5,2,1
1374,6,5,6,1
1375,6,5,6,1
1376,8,5,8,1
1377,3,5,0,0
1380,0,5,2,0
1381,2,5,2,1
1382,3,5,0,0
1383,7,4,7,1
1384,2,3,6,0
1385,0,5,6,0
1386,0,5,8,0
1387,6,4,6,1
1388,7,4,8,0
1389,0,5,5,0
1390,0,5,0,1
1391,0,5,0,1
1392,0,5,1,0
1393,0,5,1,0
1394,1,5,1,1
1395,1,5,1,1
1396,0,5,7,0
1397,1,4,6,0
1398,1,4,1,1
1399,3,5,3,1
1401,8,5,6,0
1402,5,4,5,1
1403,5,4,5,1
1404,4,5,8,0
1405,0,4,0,1
1406,4,5,1,0
1407,2,4,3,0
1408,3,5,5,0
1409,0,5,1,0
1410,4,5,7,0
1411,4,5,4,1
1412,0,5,6,0
1413,5,5,5,1
1414,3,5,3,1
1415,6,4,4,0
1416,4,4,8,0
1418,6,5,1,0
1419,5,4,5,1
1420,5,5,7,0
1422,1,3,6,0
1423,3,5,6,0
1424,5,4,7,0
1425,0,5,0,1
1426,1,5,1,1
1427,2,4,9,0
1428,5,5,3,0
1429,0,5,0,1
1430,0,4,0,1
1431,6,5,3,0
1432,7,4,4,0
1433,3,5,3,1
1434,7,5,4,0
1435,3,5,8,0
1436,1,5,5,0
1437,9,5,9,1
1438,3,5,5,0
1439,8,4,7,0
1440,1,5,1,1
1441,8,4,7,0
1442,1,4,7,0
1443,4,5,4,1
1444,5,4,8,0
1445,3,5,3,1
1446,1,5,6,0
1447,5,5,5,1
1448,5,4,5,1
1449,6,5,6,1
1450,4,4,8,0
1451,0,5,1,0
1452,3,5,3,1
1453,1,5,1,1
1454,7,5,1,0
1455,0,5,0,1
1456,9,4,9,1
1457,1,5,4,0
1458,4,5,2,0
1459,4,4,4,1
1460,3,3,1,0
1461,3,4,3,1
1462,7,4,2,0
1463,6,5,9,0
1464,7,5,7,1
1465,6,5,5,0
1467,4,4,4,1
1468,4,5,4,1
1469,8,5,8,1
1470,5,5,4,0
1471,4,5,6,0
1472,6,5,9,0
1473,3,4,8,0
1474,8,5,8,1
1475,1,4,1,1
1476,3,5,3,1
1477,5,4,5,1
1478,3,5,4,0
1479,0,5,0,1
1480,2,4,8,0
1481,3,5,3,1
1482,3,5,4,0
1483,3,5,6,0
1484,2,5,9,0
1485,0,5,0,1
1486,5,4,5,1
1487,3,5,3,1
1488,6,5,6,1
1489,3,5,3,1
1490,2,5,2,1
1491,7,5,7,1
1492,4,5,4,1
1493,3,4,4,0
1494,0,5,0,1
1495,8,5,3,0
1496,2,5,2,1
1497,4,5,4,1
1498,2,5,6,0
1499,3,5,3,1
1500,2,4,3,0
1501,9,4,4,0
1502,4,5,4,1
1503,5,5,5,1
1504,1,5,7,0
1505,8,4,8,1
1506,7,5,7,1
1507,3,4,7,0
1508,5,5,5,1
1509,5,5,5,1
1510,5,5,5,1
1511,1,5,1,1
1512,2,5,1,0
1513,6,5,3,0
1514,0,5,7,0
1515,0,4,8,0
1516,3,4,3,1
1517,0,5,0,1
1518,1,5,1,1
1519,6,4,6,1
1520,7,5,7,1
1521,1,5,8,0
1522,1,4,0,0
1523,3,5,3,1
1524,1,5,5,0
1525,1,5,1,1
1526,4,5,8,0
1527,2,4,2,1
1528,1,4,2,0
1529,5,4,5,1
1530,8,5,8,1
1531,7,5,0,0
1532,0,4,0,1
1533,6,4,9,0
1534,0,4,0,1
1535,3,5,3,1
1536,2,5,5,0
1537,8,4,6,0
1538,8,5,4,0
1539,2,4,7,0
1540,6,5,8,0
1541,8,5,4,0
1542,0,4,1,0
1543,3,4,6,0
1544,8,4,8,1
1545,1,5,4,0
1546,2,5,2,1
1547,1,5,6,0
1548,3,5,4,0
1549,5,5,5,1
1550,6,5,6,1
1551,1,4,8,0
1552,2,5,9,0
1553,1,5,1,1
1554,3,4,6,0
1555,3,4,5,0
1556,5,4,1,0
1557,2,5,2,1
1558,3,5,7,0
1559,7,5,2,0
1560,4,3,0,0
1561,2,5,8,0
1562,1,5,0,0
1563,7,5,0,0
1564,2,5,2,1
1565,0,4,0,1
1566,1,5,4,0
1567,8,5,7,0
1568,0,5,8,0
1569,0,5,0,1
1570,2,5,5,0
1571,7,5,1,0
1572,5,4,1,0
1573,2,3,0,0
1574,6,4,5,0
1575,3,5,2,0
1576,6,5,9,0
1577,6,4,4,0
1578,6,4,6,1
1579,1,5,1,1
1580,3,5,0,0
1581,7,5,9,0
1583,0,4,0,1
1584,1,5,3,0
1585,9,5,2,0
1586,1,5,4,0
1587,4,5,7,0
1588,5,4,8,0
1589,1,5,3,0
1590,3,5,5,0
1591,1,4,1,1
1592,3,4,2,0
1593,3,4,3,1
1594,0,3,0,1
1595,9,4,9,1
1596,0,4,0,1
1597,6,4,4,0
1598,0,5,0,1
1599,8,4,8,1
1600,1,5,1,1
1601,6,5,6,1
1602,4,5,4,1
1603,1,4,1,1
1604,2,4,2,1
1605,3,4,3,1
1606,3,5,4,0
1607,4,4,7,0
1608,3,5,2,0
1609,4,5,4,1
1610,1,4,1,1
1611,2,4,2,1
1612,6,5,4,0
1613,8,5,8,1
1614,4,5,4,1
1615,3,5,7,0
1616,7,5,7,1
1617,6,5,6,1
1618,0,5,0,1
1619,6,4,6,1
1620,3,5,3,1
1621,6,5,6,1
1622,6,5,4,0
1623,4,5,4,1
1624,4,4,4,1
1625,8,4,4,0
1626,6,5,0,0
1627,4,4,0,0
1628,4,5,4,1
1629,2,5,1,0
1630,7,4,7,1
1631,4,5,3,0
1632,9,5,9,1
1633,2,5,2,1
1634,6,3,1,0
1635,2,5,2,1
1636,2,5,5,0
1637,5,4,6,0
1638,1,4,9,0
1639,2,5,2,1
1641,3,4,4,0
1642,3,5,2,0
1643,4,5,6,0
1644,9,5,8,0
1645,7,5,7,1
1646,8,5,8,1
1647,2,5,0,0
1648,8,4,2,0
1649,7,5,6,0
1650,4,4,2,0
1651,4,4,4,1
1652,2,5,8,0
1653,1,4,1,1
1654,9,5,9,1
1655,4,4,5,0
1656,7,4,6,0
1657,3,4,7,0
1658,2,4,1,0
1659,1,5,7,0
1660,8,5,6,0
1661,0,5,0,1
1662,7,5,8,0
1663,9,5,9,1
1664,2,5,2,1
1665,9,5,0,0
1666,5,5,8,0
1667,1,4,2,0
1668,6,5,6,1
1669,4,5,4,1
1670,3,5,3,1
1671,0,5,1,0
1672,1,5,4,0
1673,0,4,0,1
1674,4,4,4,1
1675,6,5,6,1
1676,5,5,4,0
1677,3,4,9,0
1678,2,4,2,1
1679,4,5,8,0
1680,6,4,1,0
1681,7,5,0,0
1682,2,4,1,0
1683,1,5,6,0
1684,3,5,3,1
1685,0,5,0,1
1686,1,4,1,1
1687,1,4,1,1
1688,0,4,9,0
1689,3,5,0,0
1690,6,5,6,1
1691,9,5,9,1
1692,3,5,0,0
1693,1,4,4,0
1694,3,4,8,0
1695,3,5,8,0
1696,2,5,1,0
1697,2,5,2,1
1698,9,5,9,1
1699,1,4,3,0
1701,6,5,6,1
1702,1,5,2,0
1703,0,5,0,1
1704,7,5,6,0
1705,1,4,8,0
1706,2,5,2,1
1707,5,5,7,0
1708,3,5,6,0
1709,7,4,1,0
1710,4,5,4,1
1711,1,4,4,0
1712,1,4,4,0
1713,7,5,7,1
1714,4,4,1,0
1715,0,5,0,1
1716,1,5,1,1
1717,7,5,6,0
1718,2,3,2,1
1719,0,4,8,0
1720,6,5,6,1
1721,4,5,0,0
1722,3,5,9,0
1723,5,5,9,0
1724,3,4,3,1
1725,1,4,1,1
1726,2,4,2,1
1727,0,4,9,0
1728,5,5,5,1
1729,4,5,0,0
1730,1,5,5,0
1731,2,5,2,1
1732,2,5,2,1
1733,8,4,8,1
1734,8,5,9,0
1735,8,5,5,0
1736,0,5,0,1
1737,1,5,1,1
1738,4,4,4,1
1739,6,5,6,1
1740,3,5,3,1
1741,4,5,4,1
1742,0,5,0,1
1744,0,5,0,1
1745,4,4,0,0
1746,2,5,2,1
1747,4,5,1,0
1748,9,4,3,0
1749,4,5,1,0
1750,3,4,6,0
1751,0,4,9,0
1752,3,5,0,0
1753,1,4,1,1
1754,3,5,4,0
1755,2,4,2,1
1756,7,5,7,1
1757,2,5,2,1
1758,6,5,6,1
1759,9,4,9,1
1760,0,5,0,1
1761,6,5,6,1
1762,2,4,3,0
1763,3,5,3,1
1764,6,4,0,0
1765,5,5,9,0
1766,0,4,0,1
1767,2,4,2,1
1768,2,5,2,1
1769,7,4,7,1
1770,3,5,3,1
1771,0,4,6,0
1772,8,4,9,0
1773,7,5,8,0
1774,1,5,1,1
1775,9,5,4,0
1776,1,5,9,0
1777,2,5,4,0
1778,3,5,9,0
1779,8,4,7,0
1780,5,5,5,1
1781,4,5,8,0
1782,4,5,2,0
1783,9,5,8,0
1784,0,5,0,1
1785,0,5,0,1
1786,4,5,4,1
1787,2,5,2,1
1788,5,4,9,0
1789,6,5,5,0
1790,5,4,3,0
1791,3,5,3,1
1792,7,5,7,1
1793,6,5,6,1
1794,5,4,5,1
1795,1,4,1,1
1796,4,5,4,1
1797,9,5,9,1
1798,5,5,5,1
1799,0,5,0,1
1800,4,5,4,1
1801,8,4,8,1
1802,2,5,2,1
1803,3,4,9,0
1804,3,5,7,0
1805,2,5,0,0
1806,0,5,0,1
1807,0,5,0,1
1808,2,5,1,0
1809,6,5,6,1
1810,8,4,8,1
1811,2,4,2,1
1812,2,5,2,1
1813,3,4,2,0
1814,4,5,4,1
1815,6,5,6,1
1816,5,4,7,0
1817,5,5,5,1
1818,1,5,1,1
1819,1,5,6,0
1820,3,5,3,1
1821,1,4,6,0
1822,5,5,5,1
1823,5,4,4,0
1824,8,5,1,0
1825,2,4,1,0
1826,6,5,0,0
1827,5,4,1,0
1828,2,5,4,0
1829,3,5,2,0
1830,0,5,8,0
1831,9,5,9,1
1832,6,5,6,1
1833,4,4,3,0
1834,1,4,4,0
1835,1,4,1,1
1836,4,5,4,1
1837,4,5,1,0
1838,9,4,6,0
1839,1,4,1,1
1840,5,5,3,0
1841,0,5,1,0
1842,3,5,3,1
1843,6,5,6,1
1844,2,5,1,0
1845,4,4,3,0
1846,5,4,5,1
1847,6,5,7,0
1848,1,5,1,1
1849,5,4,4,0
1850,4,5,4,1
1851,7,5,6,0
1852,6,4,7,0
1853,5,4,9,0
1854,4,5,5,0
1855,8,4,7,0
1856,3,5,3,1
1857,3,4,9,0
1858,2,5,2,1
1859,3,5,7,0
1860,7,5,5,0
1861,0,4,1,0
1862,3,4,3,1
1863,7,5,8,0
1864,8,5,9,0
1865,4,4,4,1
1866,6,4,6,1
1867,4,4,2,0
1868,2,5,2,1
1869,4,5,4,1
1870,6,5,6,1
1871,8,5,7,0
1872,1,4,0,0
1873,1,5,0,0
1874,1,5,1,1
1875,1,5,1,1
1876,4,5,4,1
1877,2,4,7,0
1878,4,5,4,1
1879,2,5,8,0
1880,5,5,4,0
1881,4,5,4,1
1882,4,5,4,1
1883,5,4,4,0
1885,2,4,8,0
1886,8,5,8,1
1887,6,5,3,0
1888,5,4,0,0
1889,5,5,5,1
1890,7,4,5,0
1891,7,5,7,1
1892,0,5,0,1
1893,4,5,4,1
1894,6,5,6,1
1895,2,4,2,1
1896,4,5,4,1
1897,0,4,0,1
1898,3,4,6,0
1899,8,4,0,0
1900,0,5,0,1
1901,2,5,2,1
1902,4,4,7,0
1903,1,4,0,0
1904,1,4,1,1
1905,8,5,8,1
1906,5,5,5,1
1907,6,4,3,0
1908,1,5,0,0
1909,6,4,4,0
1910,6,5,1,0
1911,0,5,0,1
1912,5,5,7,0
1913,9,5,4,0
1914,2,5,2,1
1915,2,5,2,1
1916,5,5,5,1
1917,0,5,0,1
1918,7,4,7,1
1919,8,4,8,1
1920,3,5,3,1
1921,2,4,9,0
1922,1,4,1,1
1923,2,5,2,1
1924,7,5,7,1
1925,8,5,6,0
1926,4,5,4,1
1927,1,5,3,0
1928,2,5,4,0
1929,0,5,0,1
1930,2,4,2,1
1931,4,5,2,0
1932,3,5,3,1
1933,6,5,6,1
1934,0,4,1,0
1935,7,5,7,1
1936,8,5,8,1
1937,7,5,8,0
1938,5,3,5,1
1939,1,5,3,0
1940,6,4,6,1
1941,4,4,6,0
1942,4,5,8,0
1943,6,5,6,1
1944,3,5,4,0
1945,2,2,4,0
1946,3,4,5,0
1947,3,4,5,0
1948,3,5,3,1
1949,3,5,3,1
1950,8,5,8,1
1951,0,5,1,0
1952,3,5,3,1
1953,9,5,0,0
1954,1,5,1,1
1955,5,5,7,0
1956,7,5,7,1
1957,4,5,4,1
1958,1,4,5,0
1959,7,5,7,1
1960,3,5,1,0
1961,8,5,8,1
1962,3,5,3,1
1963,3,5,5,0
1964,6,5,6,1
1965,4,4,9,0
1966,3,4,6,0
1967,4,5,4,1
1968,8,5,6,0
1969,5,5,2,0
1970,1,5,5,0
1971,4,5,3,0
1972,6,5,6,1
1973,5,5,5,1
1974,5,4,5,1
1975,5,5,8,0
1976,3,4,4,0
1977,7,5,7,1
1978,3,5,3,1
1979,0,5,8,0
1980,6,5,6,1
1981,8,5,7,0
1982,6,5,6,1
1983,8,4,8,1
1984,0,4,0,1
1985,9,5,3,0
