id,model_answer,confidence,correct_answer,is_correct
48856,4,2,4,1
47989,1,5,1,1
47958,1,5,1,1
50073,3,4,2,0
52726,1,5,1,1
48972,2,3,4,0
49844,4,5,3,0
48617,0,5,0,1
52993,3,5,3,1
52246,4,5,4,1
48138,2,4,1,0
50839,1,5,1,1
48632,1,4,1,1
51277,3,5,3,1
48981,0,3,0,1
50893,0,5,0,1
51974,3,5,3,1
50727,0,5,0,1
51092,2,5,2,1
52241,3,5,3,1
52537,1,5,0,0
48649,2,5,2,1
50262,4,5,4,1
47974,2,5,1,0
48696,3,5,2,0
47908,4,5,4,1
52776,4,5,4,1
49317,0,5,0,1
48640,4,5,4,1
52466,2,5,2,1
50837,1,5,1,1
51825,4,5,2,0
51791,3,5,3,1
48305,0,5,0,1
48910,1,4,1,1
50470,3,5,2,0
52744,1,5,1,1
49098,3,5,0,0
52201,2,4,4,0
51775,1,2,3,0
52111,3,5,3,1
51687,3,5,1,0
48758,1,5,4,0
51865,4,5,4,1
50196,4,5,4,1
50308,2,5,4,0
48084,3,4,1,0
48044,4,5,4,1
51873,1,5,1,1
52966,2,5,2,1
48038,3,5,1,0
48501,1,5,1,1
49845,2,5,2,1
50942,4,5,3,0
48822,4,5,2,0
50123,1,3,1,1
52100,3,5,3,1
51696,2,5,2,1
51922,3,5,1,0
50007,4,5,4,1
48574,2,5,2,1
50629,4,5,0,0
51691,3,5,3,1
52493,3,5,0,0
50813,2,5,4,0
50461,2,5,2,1
48573,3,5,3,1
48901,2,4,1,0
47986,4,5,4,1
52210,2,4,1,0
50937,4,5,0,0
50124,0,5,0,1
51012,2,5,2,1
48279,1,5,4,0
49439,0,5,0,1
50035,1,5,1,1
50792,1,3,3,0
50826,2,4,1,0
51562,2,5,2,1
52477,4,5,1,0
52016,3,5,3,1
51848,0,5,0,1
49306,3,2,2,0
53078,2,4,0,0
48934,4,5,4,1
50049,0,5,0,1
52132,4,5,4,1
49225,3,4,3,1
52554,1,5,1,1
50821,4,5,4,1
50325,2,4,2,1
52528,4,5,4,1
48590,3,4,3,1
47841,3,5,3,1
47833,3,5,2,0
53129,0,5,0,1
48076,2,5,2,1
52308,0,5,4,0
49140,4,5,1,0
49286,0,4,0,1
51052,4,5,2,0
50977,2,3,0,0
49870,2,5,2,1
