id,model_answer,confidence,correct_answer,is_correct
1375,0,5,1,0
1062,0,5,3,0
109,2,5,2,1
568,1,5,1,1
1403,3,5,3,1
842,2,4,2,1
430,3,4,0,0
397,0,5,0,1
893,2,5,2,1
346,3,5,0,0
727,2,5,2,1
1309,1,5,1,1
262,3,5,3,1
603,3,5,3,1
175,3,5,3,1
514,3,5,3,1
966,0,5,0,1
1146,2,5,2,1
1527,2,5,2,1
1280,0,5,0,1
1251,2,5,2,1
1197,0,5,0,1
265,2,5,1,0
604,2,5,2,1
172,1,5,2,0
1019,0,5,0,1
1478,3,5,3,1
961,2,5,2,1
513,2,4,0,0
1141,2,5,1,0
1287,2,5,2,1
1520,3,5,2,0
839,1,5,1,1
1256,3,5,3,1
1190,0,5,0,1
219,3,5,3,1
1372,0,5,0,1
78,1,4,3,0
678,0,5,0,1
1065,0,4,0,1
1404,1,5,1,1
390,1,5,1,1
437,2,5,2,1
845,0,5,0,1
341,1,5,1,1
894,0,5,1,0
720,0,5,0,1
1300,1,4,2,0
1017,2,5,1,0
1476,2,5,2,1
783,3,5,3,1
445,2,5,2,1
837,3,5,3,1
1289,3,5,2,0
1258,0,5,0,1
494,2,5,2,1
333,3,5,2,0
752,0,5,2,0
217,2,5,2,1
676,3,5,3,1
76,0,5,0,1
100,3,5,3,1
913,3,5,1,0
561,0,3,0,1
1133,2,5,2,1
439,0,5,0,1
1224,2,5,2,1
210,2,5,2,1
71,0,3,1,0
671,3,4,3,1
107,1,5,1,1
566,3,5,3,1
914,0,5,1,0
1134,2,5,2,1
399,3,4,2,0
348,2,4,2,1
1223,0,4,3,0
729,2,4,3,0
1307,2,5,2,1
1010,2,5,2,1
1471,1,3,2,0
968,3,5,3,1
784,2,4,2,1
1148,3,5,3,1
1529,1,5,1,1
830,0,5,0,1
442,0,5,0,1
334,2,5,2,1
493,1,4,1,1
1199,1,5,1,1
755,3,3,2,0
359,3,5,3,1
1232,3,5,3,1
738,0,5,0,1
1125,1,5,1,1
388,1,5,1,1
116,1,5,1,1
905,2,5,2,1
577,3,4,2,0
201,1,5,1,1
60,3,5,3,1
660,3,3,3,1
482,2,5,3,0
325,3,5,3,1
1188,2,5,2,1
744,2,3,0,0
795,1,5,1,1
1159,1,4,0,0
453,2,5,2,1
821,2,4,2,1
1001,0,5,3,0
1460,0,5,0,1
979,3,5,3,1
1316,1,5,1,1
1249,3,5,3,1
322,3,5,3,1
485,2,5,3,0
743,3,5,3,1
792,0,5,0,1
826,2,5,2,1
454,3,4,0,0
1298,1,5,1,1
1006,2,4,2,1
1467,1,5,1,1
1311,0,5,2,0
1235,1,5,1,1
1122,3,5,3,1
428,2,4,3,0
111,2,5,2,1
570,3,5,3,1
902,0,4,0,1
206,0,5,0,1
667,0,5,0,1
67,0,4,1,0
1247,2,4,2,1
1181,3,5,3,1
1150,1,4,3,0
1531,3,5,2,0
1296,1,5,1,1
828,1,3,0,0
163,3,5,3,1
1008,3,5,0,0
1469,3,5,3,1
502,3,5,3,1
970,1,4,1,1
274,2,4,2,1
15,2,5,2,1
615,1,5,1,1
885,0,5,0,1
350,3,5,3,1
731,2,5,2,1
854,3,5,3,1
426,3,5,3,1
381,1,5,1,1
1074,2,4,1,0
1415,0,5,0,1
208,3,5,3,1
1363,0,5,1,0
69,2,5,2,1
669,3,5,3,1
357,2,5,2,1
882,3,5,3,1
736,3,5,3,1
386,2,3,2,1
421,1,5,1,1
853,2,5,2,1
1073,3,4,3,1
118,0,5,0,1
579,0,5,0,1
1412,1,5,1,1
1364,2,5,3,0
1240,3,5,3,1
1186,3,5,3,1
1157,1,4,1,1
1291,3,5,1,0
164,2,5,2,1
977,3,3,1,0
505,2,4,2,1
1318,3,4,3,1
273,0,5,0,1
612,1,5,3,0
12,0,5,0,1
414,0,5,0,1
866,3,5,3,1
703,3,5,2,0
0,2,5,2,1
1209,2,5,2,1
362,0,5,0,1
1097,0,5,0,1
1351,2,5,2,1
1380,1,3,2,0
1427,0,5,0,1
1046,1,5,1,1
468,0,5,0,1
1503,0,5,0,1
1162,1,2,1,1
1275,3,4,2,0
627,1,4,0,0
27,2,5,2,1
246,1,5,1,1
993,1,4,2,0
297,3,5,3,1
942,0,4,1,0
530,3,5,3,1
151,1,5,1,1
1504,2,3,1,0
1165,1,5,1,1
778,3,5,3,1
319,2,5,1,0
1272,2,5,2,1
20,2,4,2,1
187,1,5,1,1
620,2,4,2,1
994,3,5,3,1
241,1,3,1,1
537,0,3,0,1
945,2,3,2,1
290,2,5,2,1
156,2,5,0,0
861,0,5,3,0
413,3,5,0,0
1119,1,5,1,1
704,1,5,1,1
365,3,5,3,1
7,0,5,0,1
1090,2,2,0,0
1356,3,5,3,1
1420,3,5,3,1
1387,2,5,0,0
939,0,3,1,0
1041,0,3,0,1
813,0,5,0,1
461,0,4,1,0
776,0,5,0,1
317,1,5,0,0
189,2,4,2,1
1324,2,4,0,0
1483,1,5,1,1
539,0,5,1,0
1452,2,5,2,1
1033,2,5,0,0
158,2,5,2,1
1117,2,4,2,1
1200,3,1,1,0
9,0,5,2,0
652,1,5,1,1
52,2,5,2,1
1358,2,4,2,1
233,0,4,0,1
594,2,5,2,1
545,1,5,1,1
937,2,5,2,1
1389,0,3,0,1
83,2,5,3,0
683,3,5,3,1
124,2,5,2,1
868,2,5,2,1
1110,1,4,0,0
1207,0,4,2,0
1099,3,5,0,0
55,0,4,3,0
655,3,5,3,1
593,3,5,3,1
234,2,5,2,1
1429,2,5,2,1
930,1,5,3,0
542,2,5,2,1
123,3,4,3,1
684,2,5,2,1
84,3,5,3,1
1048,0,5,3,0
466,3,5,2,0
814,2,5,2,1
771,1,5,1,1
310,0,5,0,1
29,2,4,2,1
629,2,5,2,1
248,1,4,1,1
1484,0,3,0,1
1323,3,5,3,1
1455,2,5,2,1
299,0,5,0,1
1034,0,5,0,1
211,0,5,0,1
70,3,5,3,1
670,2,3,2,1
106,3,3,0,0
567,3,4,3,1
915,1,5,1,1
1135,3,5,3,1
398,3,5,3,1
349,1,5,0,0
1222,2,5,2,1
728,1,5,3,0
1306,0,5,0,1
1011,3,5,3,1
1470,3,5,3,1
969,1,5,1,1
785,0,5,0,1
1149,1,5,1,1
1528,1,5,1,1
831,3,5,1,0
443,0,4,1,0
492,3,5,0,0
335,2,5,2,1
1198,2,5,0,0
754,0,5,0,1
1301,1,5,1,1
1016,2,5,2,1
1477,2,5,2,1
782,2,4,3,0
444,1,5,2,0
836,1,5,1,1
1288,3,4,3,1
1259,0,4,0,1
332,1,4,1,1
495,2,5,2,1
753,2,5,3,0
216,2,5,1,0
677,3,5,3,1
77,2,5,2,1
101,0,5,2,0
912,1,5,1,1
560,3,5,3,1
1132,0,4,2,0
438,1,5,1,1
1225,1,5,1,1
264,3,5,1,0
605,3,5,3,1
173,1,5,1,1
1018,3,5,3,1
1479,0,5,0,1
960,0,5,0,1
512,0,3,0,1
1140,2,5,2,1
1521,2,5,0,0
1286,2,4,2,1
838,3,4,1,0
1257,2,5,1,0
1191,2,5,2,1
218,2,5,2,1
1373,1,5,1,1
79,3,5,3,1
679,0,5,0,1
1064,3,5,0,0
1405,2,5,2,1
436,3,5,1,0
844,1,5,1,1
391,2,5,2,1
895,0,5,1,0
340,1,5,1,1
721,0,4,0,1
1374,2,3,0,0
1063,3,5,3,1
108,3,4,3,1
569,2,5,2,1
1402,0,5,0,1
396,0,5,0,1
843,1,4,1,1
431,3,4,2,0
347,2,4,2,1
892,3,4,3,1
726,3,5,3,1
1308,0,5,0,1
263,2,5,2,1
602,0,5,0,1
174,2,5,1,0
515,0,4,2,0
967,0,5,0,1
1147,3,5,3,1
1281,2,5,2,1
1526,3,5,1,0
1250,0,3,3,0
1196,3,5,0,0
1390,2,5,2,1
1437,2,5,2,1
1056,3,5,3,1
1087,1,5,1,1
1341,2,5,2,1
713,3,5,1,0
1219,1,5,1,1
372,0,5,0,1
876,1,5,1,1
404,0,5,0,1
287,3,5,3,1
520,2,5,2,1
952,2,5,2,1
141,0,5,0,1
637,0,5,0,1
190,1,5,1,1
37,2,3,3,0
256,3,5,0,0
983,0,3,0,1
1265,1,5,1,1
478,1,5,3,0
1513,3,5,0,0
1172,0,4,0,1
955,0,5,1,0
527,1,5,1,1
280,2,4,0,0
146,0,4,3,0
30,0,5,0,1
197,0,5,0,1
630,1,5,1,1
984,2,4,2,1
251,2,4,2,1
768,2,5,2,1
309,3,5,3,1
1262,1,5,0,0
1514,0,4,0,1
1175,1,3,1,1
1430,1,5,0,0
1397,3,5,3,1
929,1,5,1,1
1051,2,5,2,1
1080,3,5,3,1
1346,3,5,3,1
714,1,5,1,1
375,2,5,2,1
403,0,5,3,0
871,2,5,2,1
1109,3,5,3,1
529,3,5,3,1
1442,3,5,3,1
1023,2,4,3,0
148,2,5,2,1
199,2,5,2,1
1334,3,5,0,0
1493,0,5,1,0
766,0,4,0,1
307,2,5,2,1
471,1,5,0,0
803,3,5,3,1
927,2,5,2,1
555,3,5,2,0
1399,1,4,1,1
93,2,5,2,1
693,1,5,1,1
134,2,5,2,1
642,2,5,0,0
42,1,5,1,1
1348,1,5,1,1
223,1,5,1,1
584,3,5,3,1
1210,3,5,3,1
1107,1,5,1,1
1439,0,5,0,1
552,0,5,3,0
920,0,4,2,0
133,0,3,0,1
694,1,5,3,0
1058,0,5,0,1
94,2,3,3,0
45,0,5,3,0
1089,1,5,0,0
645,0,5,0,1
583,0,4,0,1
224,2,5,2,1
1217,3,5,3,1
878,2,4,3,0
1100,1,5,1,1
1445,0,5,0,1
289,0,5,2,0
1024,1,5,1,1
39,2,5,2,1
639,0,5,0,1
258,3,4,3,1
1494,2,4,1,0
1333,1,5,1,1
761,3,5,0,0
300,2,4,2,1
804,0,4,0,1
476,1,5,1,1
869,2,5,2,1
1111,0,4,0,1
1206,3,5,3,1
54,0,3,1,0
1098,2,5,1,0
654,2,5,2,1
235,1,5,1,1
592,3,5,3,1
1428,3,5,3,1
931,1,5,1,1
543,3,5,3,1
685,1,5,2,0
122,2,5,2,1
1049,3,4,1,0
85,2,3,1,0
467,3,5,3,1
815,0,3,0,1
770,1,5,1,1
311,3,5,0,0
28,2,5,2,1
628,0,5,3,0
249,0,5,0,1
1322,2,5,1,0
1485,2,5,2,1
1454,1,5,1,1
298,0,5,0,1
1035,3,5,3,1
812,0,5,0,1
460,3,5,2,0
777,3,5,2,0
316,2,5,2,1
188,0,5,0,1
1482,0,5,0,1
1325,3,5,3,1
538,0,5,0,1
1453,2,5,0,0
1032,3,5,3,1
159,3,5,3,1
1116,3,5,3,1
8,2,5,2,1
1201,2,4,2,1
653,1,4,1,1
53,1,5,1,1
1359,0,5,0,1
595,2,5,2,1
232,2,5,2,1
544,1,4,2,0
936,2,5,2,1
1388,2,5,1,0
82,1,4,2,0
125,2,5,0,0
682,2,5,2,1
1505,3,5,3,1
1164,2,5,2,1
779,3,4,0,0
318,1,5,1,1
1273,2,5,2,1
21,3,5,2,0
621,2,5,2,1
186,0,5,0,1
240,2,5,2,1
995,3,5,3,1
291,1,5,1,1
536,1,5,1,1
944,2,5,2,1
157,2,5,2,1
860,1,4,0,0
412,2,5,2,1
1118,2,4,1,0
705,2,4,2,1
364,0,5,0,1
6,2,5,1,0
1091,3,4,2,0
1357,0,5,0,1
1386,0,5,0,1
1421,0,5,0,1
938,3,5,2,0
1040,2,5,2,1
415,2,4,3,0
867,3,5,3,1
702,2,5,3,0
1208,2,5,2,1
1,0,4,1,0
363,2,5,1,0
1096,3,5,3,1
1350,3,5,1,0
1426,2,4,2,1
1381,2,5,2,1
1047,2,3,3,0
469,2,3,1,0
1502,3,5,1,0
1163,0,4,0,1
1274,2,5,2,1
181,0,5,0,1
626,2,5,2,1
26,3,5,3,1
992,2,5,2,1
247,0,3,0,1
943,3,5,3,1
531,2,4,2,1
296,2,4,2,1
150,0,5,0,1
883,3,5,3,1
356,3,4,3,1
737,3,5,3,1
420,1,4,0,0
852,1,4,1,1
387,0,5,0,1
1072,3,5,3,1
119,2,5,2,1
578,3,5,3,1
1413,0,5,0,1
1365,1,5,2,0
1241,0,5,0,1
1187,0,5,0,1
1156,1,5,1,1
1290,0,5,0,1
165,3,5,0,0
976,0,3,1,0
504,3,5,2,0
1319,1,4,1,1
272,1,3,2,0
613,3,5,3,1
13,1,5,1,1
1246,0,5,3,0
1180,3,5,3,1
1151,1,5,3,0
1297,2,5,0,0
1530,0,5,0,1
829,3,5,2,0
162,2,5,2,1
1009,1,5,1,1
1468,1,5,1,1
503,2,5,2,1
971,2,5,2,1
275,1,5,1,1
14,3,5,3,1
614,2,5,2,1
351,2,4,1,0
884,0,5,0,1
730,0,3,2,0
380,0,5,0,1
855,1,5,1,1
427,2,5,2,1
1075,1,5,1,1
1414,0,5,0,1
209,0,4,3,0
1362,0,5,1,0
68,0,5,3,0
668,0,4,0,1
1248,2,5,2,1
484,1,3,1,1
323,1,5,1,1
742,1,5,1,1
793,3,5,1,0
827,2,3,3,0
455,2,5,2,1
1299,0,5,0,1
1007,2,5,2,1
1466,3,5,3,1
1310,2,4,0,0
1234,2,5,2,1
1123,1,5,1,1
429,2,5,2,1
110,0,4,3,0
571,0,5,1,0
903,2,5,2,1
207,3,5,3,1
666,2,5,2,1
66,3,5,3,1
358,1,5,2,0
1233,1,5,1,1
739,1,5,1,1
1124,2,5,1,0
389,3,5,3,1
117,2,5,2,1
904,0,5,0,1
576,2,5,2,1
200,1,5,0,0
61,1,4,0,0
661,3,5,0,0
324,0,3,0,1
483,2,3,1,0
1189,0,5,2,0
745,2,5,2,1
794,2,5,3,0
1158,1,5,0,0
452,2,5,3,0
820,0,4,0,1
1000,2,4,3,0
1461,1,5,0,0
978,3,5,0,0
1317,3,5,3,1
1169,3,5,3,1
1508,3,5,3,1
463,2,4,2,1
811,1,5,1,1
315,3,5,0,0
774,2,3,2,1
998,3,5,2,0
1481,0,5,3,0
1326,3,4,3,1
1031,2,5,2,1
1450,2,5,3,0
949,1,5,3,0
1115,1,5,1,1
369,2,5,2,1
1202,3,5,3,1
708,2,5,2,1
596,2,5,2,1
231,1,4,1,1
50,3,5,2,0
650,3,5,3,1
126,2,5,2,1
681,3,5,3,1
81,2,5,1,0
935,3,5,3,1
547,0,5,0,1
1112,2,5,1,0
418,2,3,1,0
1205,1,5,1,1
236,3,5,3,1
591,2,5,1,0
657,1,5,1,1
57,2,4,1,0
86,1,5,1,1
686,2,5,0,0
121,2,4,3,0
540,2,3,3,0
932,0,5,3,0
816,1,5,1,1
464,1,5,1,1
1279,0,5,0,1
312,2,5,2,1
773,0,5,0,1
1321,3,4,0,0
1486,2,5,2,1
1036,3,5,3,1
1457,3,5,3,1
864,3,5,3,1
416,1,5,1,1
360,1,5,1,1
2,3,5,3,1
701,2,5,2,1
238,1,5,1,1
1353,1,5,1,1
59,2,5,2,1
1095,3,5,3,1
659,3,5,3,1
688,2,5,2,1
1044,2,5,3,0
88,3,5,0,0
1425,3,4,1,0
1382,0,5,0,1
1160,3,5,3,1
1501,2,5,1,0
818,0,5,0,1
1277,3,5,3,1
991,0,4,3,0
244,2,3,1,0
1488,0,5,0,1
25,1,5,1,1
182,3,5,3,1
625,3,5,3,1
153,1,4,1,1
1038,0,5,0,1
1459,0,5,0,1
532,0,5,0,1
940,0,4,0,1
295,3,4,3,1
1167,0,3,3,0
1506,3,5,3,1
1270,1,3,0,0
1328,3,5,3,1
243,2,5,2,1
996,1,5,1,1
622,3,5,2,0
185,2,5,1,0
22,3,5,3,1
154,0,4,0,1
292,0,5,0,1
947,2,5,2,1
535,0,5,0,1
411,1,5,1,1
863,3,5,3,1
5,0,5,0,1
367,0,5,0,1
706,2,4,1,0
1354,2,4,2,1
598,2,5,2,1
1092,3,5,3,1
1043,1,5,1,1
128,3,3,2,0
549,2,5,2,1
1385,0,5,0,1
1422,1,5,1,1
1183,3,5,0,0
1245,0,5,0,1
489,3,3,0,0
458,0,4,1,0
1294,0,3,1,0
1533,3,5,3,1
1152,1,5,1,1
972,2,5,2,1
500,3,5,3,1
161,3,5,3,1
617,0,5,0,1
17,0,4,0,1
276,2,5,1,0
733,2,5,2,1
1239,2,5,2,1
352,3,5,3,1
887,2,4,0,0
383,2,5,1,0
424,0,5,0,1
856,0,5,0,1
1417,1,4,1,1
1076,1,5,1,1
1361,1,5,2,0
734,0,4,0,1
880,0,4,3,0
355,2,5,2,1
851,3,5,3,1
423,1,4,3,0
384,3,4,3,1
1129,1,5,1,1
1410,2,5,2,1
909,2,5,3,0
1071,3,5,3,1
1366,0,5,0,1
1184,1,5,1,1
748,1,4,1,1
329,3,5,3,1
1242,1,5,1,1
1293,0,5,3,0
799,3,5,3,1
1155,3,5,3,1
507,0,5,2,0
975,2,5,2,1
166,1,3,2,0
10,0,5,0,1
610,2,5,3,0
271,1,4,1,1
1230,1,3,3,0
1127,0,5,0,1
575,0,5,0,1
907,2,5,1,0
114,0,5,0,1
662,2,5,2,1
62,3,5,3,1
1368,1,5,1,1
203,1,5,1,1
746,1,5,1,1
327,3,5,3,1
480,3,5,3,1
823,0,4,0,1
451,3,5,3,1
797,3,5,3,1
509,1,5,0,0
1462,2,5,2,1
1003,2,5,2,1
168,0,5,0,1
1314,1,5,1,1
741,2,5,2,1
487,0,5,0,1
320,2,4,0,0
456,3,5,3,1
824,1,5,1,1
790,2,4,2,1
1465,1,4,1,1
1004,2,5,3,0
19,0,4,0,1
619,0,5,3,0
278,3,5,0,0
1313,0,5,0,1
889,1,5,3,0
1237,1,5,1,1
858,3,5,3,1
1120,2,5,2,1
1419,3,5,3,1
900,2,4,1,0
572,2,5,2,1
113,0,5,0,1
1078,2,3,2,1
65,2,5,2,1
665,3,5,3,1
204,1,5,1,1
608,0,5,1,0
269,0,5,0,1
1302,3,5,3,1
1474,1,5,1,1
1015,3,5,3,1
835,3,5,3,1
447,2,5,2,1
781,1,5,1,1
750,1,5,1,1
331,1,5,1,1
496,1,5,1,1
74,3,5,3,1
674,0,5,2,0
215,1,4,1,1
1408,3,5,3,1
563,0,5,0,1
911,3,5,3,1
102,3,5,0,0
1069,1,4,0,0
849,1,3,0,0
1131,3,5,3,1
898,2,5,2,1
1226,3,5,3,1
673,0,5,0,1
73,3,5,3,1
1379,1,5,1,1
212,3,5,3,1
916,1,5,1,1
564,2,4,1,0
105,1,3,3,0
1136,0,3,0,1
1221,1,5,1,1
1305,2,5,2,1
518,0,5,2,0
1473,0,5,2,0
1012,2,4,0,0
179,3,5,3,1
440,0,5,0,1
832,2,5,2,1
786,2,4,2,1
757,1,5,1,1
491,1,5,1,1
336,3,5,2,0
1377,1,4,1,1
1401,2,5,2,1
918,0,5,0,1
1060,0,5,0,1
395,0,4,0,1
432,1,3,3,0
840,1,5,1,1
1138,1,5,1,1
725,1,4,0,0
344,0,5,0,1
891,3,2,0,0
601,1,5,1,1
260,2,4,2,1
964,0,5,1,0
516,0,5,0,1
177,0,5,2,0
1282,0,5,0,1
1525,3,5,3,1
788,3,5,3,1
1144,0,5,0,1
1195,2,3,2,1
759,0,5,3,0
338,3,5,3,1
1253,0,4,0,1
606,3,5,3,1
267,3,4,3,1
511,1,5,2,0
963,3,5,0,0
170,0,5,0,1
449,3,5,3,1
1522,2,5,2,1
1285,2,5,2,1
1143,1,5,1,1
1192,0,5,0,1
1254,2,5,2,1
498,1,5,1,1
1370,2,5,2,1
1406,2,5,2,1
1067,3,5,2,0
847,0,5,0,1
435,1,3,2,0
392,2,5,2,1
722,2,5,1,0
1228,0,5,0,1
896,2,5,2,1
343,0,5,0,1
145,1,5,1,1
524,2,5,2,1
956,1,5,0,0
283,3,5,3,1
1339,1,5,1,1
987,0,5,0,1
252,2,5,1,0
194,0,5,3,0
633,2,5,2,1
33,2,5,2,1
1261,3,5,3,1
1176,2,5,2,1
1517,2,5,2,1
1052,1,5,2,0
139,3,5,3,1
558,2,4,1,0
1433,3,5,0,0
1394,2,4,2,1
1345,3,5,3,1
589,2,5,3,0
1083,0,5,0,1
376,1,5,1,1
717,0,5,0,1
872,0,5,0,1
400,0,5,0,1
699,0,5,0,1
1055,2,5,2,1
99,2,5,2,1
1393,2,5,2,1
1434,3,5,3,1
229,2,5,1,0
1342,3,5,3,1
48,2,5,2,1
1084,3,5,1,0
648,1,5,1,1
371,2,5,2,1
710,3,5,1,0
407,0,4,0,1
875,2,5,2,1
142,2,5,1,0
1029,3,5,3,1
1448,1,3,2,0
284,2,5,2,1
951,2,5,2,1
523,3,5,3,1
255,2,5,2,1
980,3,5,2,0
1499,1,4,1,1
34,3,5,0,0
634,1,5,1,1
193,0,5,0,1
1266,1,5,1,1
1171,2,5,2,1
1510,2,5,2,1
809,3,5,3,1
97,3,4,3,1
130,0,5,0,1
697,2,5,2,1
923,1,5,1,1
551,3,5,3,1
580,0,5,1,0
227,3,5,3,1
646,1,5,3,0
46,2,5,2,1
1214,1,5,1,1
1103,2,5,2,1
409,3,3,2,0
1027,0,5,0,1
1446,1,4,1,1
1497,0,5,2,0
1330,2,5,1,0
1268,2,4,2,1
303,3,5,3,1
762,0,4,0,1
475,2,4,2,1
807,2,4,2,1
1020,2,5,2,1
1441,3,5,3,1
958,1,5,2,0
989,3,5,1,0
1337,3,5,3,1
1490,2,5,3,0
304,2,5,2,1
765,2,5,2,1
1178,3,5,2,0
1519,2,4,2,1
800,0,5,2,0
472,2,5,2,1
690,1,5,1,1
137,3,5,3,1
90,3,5,3,1
556,3,5,3,1
924,2,5,2,1
220,2,5,2,1
587,0,5,0,1
41,1,5,3,0
641,0,5,0,1
378,3,5,1,0
1213,0,3,3,0
719,2,3,2,1
1104,3,5,3,1
740,3,5,2,0
321,1,5,1,1
486,1,5,1,1
457,3,5,1,0
825,1,5,1,1
791,1,5,1,1
1464,0,5,3,0
1005,1,5,1,1
18,2,5,2,1
618,3,4,2,0
279,2,5,2,1
1312,1,5,1,1
888,2,5,3,0
1236,0,5,1,0
859,0,5,0,1
1121,2,5,3,0
1418,3,4,2,0
901,2,4,2,1
573,1,4,1,1
112,2,5,2,1
1079,2,5,2,1
64,0,3,2,0
664,1,5,1,1
205,3,4,1,0
1231,0,5,0,1
1126,2,5,2,1
574,2,4,3,0
906,1,5,1,1
115,0,3,0,1
663,2,4,0,0
63,2,4,2,1
1369,3,5,3,1
202,1,5,2,0
747,3,5,3,1
481,1,5,1,1
326,1,5,1,1
822,1,5,1,1
450,0,3,0,1
796,0,5,0,1
508,3,5,0,0
1463,2,5,2,1
1002,2,3,2,1
169,3,5,3,1
1315,2,5,1,0
735,1,5,1,1
354,2,5,2,1
881,1,5,1,1
385,3,5,3,1
850,2,5,2,1
422,1,5,1,1
1128,1,5,1,1
1411,2,5,0,0
908,1,3,3,0
1070,1,5,1,1
1367,3,5,3,1
1185,2,5,1,0
749,3,5,3,1
328,2,4,2,1
1243,1,5,1,1
1292,3,4,2,0
798,3,5,3,1
1154,1,5,2,0
506,0,3,2,0
974,2,5,2,1
167,3,3,3,1
11,2,5,0,0
611,0,5,0,1
270,0,5,2,0
1182,3,5,3,1
1244,0,5,0,1
488,2,3,2,1
459,1,5,3,0
1532,3,4,3,1
1295,0,5,0,1
1153,3,5,2,0
973,2,4,0,0
501,0,5,0,1
160,0,5,0,1
616,3,5,3,1
16,2,5,2,1
277,3,5,3,1
732,0,5,0,1
1238,3,5,3,1
886,2,5,1,0
353,0,5,0,1
425,3,5,0,0
857,2,5,2,1
382,3,4,3,1
1416,2,5,2,1
1077,3,5,3,1
1360,2,4,1,0
1166,3,5,3,1
1507,2,4,2,1
1271,1,3,1,1
1329,0,5,0,1
997,1,5,1,1
242,2,5,0,0
184,1,5,1,1
623,3,5,3,1
23,1,5,0,0
155,2,3,3,0
946,2,4,2,1
534,3,5,3,1
293,0,5,0,1
410,2,5,2,1
862,3,5,1,0
4,0,3,1,0
366,0,5,0,1
707,0,5,0,1
1355,2,5,2,1
599,0,5,0,1
1093,1,5,1,1
1042,2,4,1,0
129,0,4,0,1
548,3,5,0,0
1423,2,5,2,1
1384,3,5,3,1
865,2,4,2,1
417,2,4,2,1
361,2,3,2,1
3,2,5,2,1
700,2,3,2,1
239,3,5,3,1
1352,3,5,3,1
1094,1,4,3,0
58,3,5,0,0
658,1,5,3,0
689,1,3,1,1
89,2,4,0,0
1045,2,4,3,0
1383,3,5,3,1
1424,3,5,0,0
1161,1,5,1,1
1500,3,5,0,0
819,0,4,0,1
1276,1,4,1,1
245,1,5,2,0
990,3,5,3,1
1489,3,5,3,1
24,2,5,1,0
624,0,5,0,1
183,2,3,2,1
152,2,5,2,1
1039,3,5,3,1
1458,2,5,2,1
294,0,5,0,1
533,0,5,3,0
941,1,4,3,0
1113,1,5,1,1
419,3,5,3,1
1204,1,4,3,0
590,0,3,1,0
237,0,5,0,1
656,1,5,0,0
56,3,5,3,1
87,1,5,2,0
120,2,5,2,1
687,3,5,3,1
541,2,5,2,1
933,2,5,1,0
817,0,3,0,1
465,1,4,1,1
1278,1,5,0,0
313,3,5,3,1
772,3,5,1,0
1487,3,5,3,1
1320,3,5,1,0
1037,3,4,3,1
1456,0,5,0,1
1168,1,5,1,1
1509,3,4,2,0
462,2,5,2,1
810,0,4,0,1
314,1,5,1,1
775,2,5,2,1
999,0,5,1,0
1327,3,4,2,0
1480,0,5,0,1
1030,2,5,3,0
1451,0,5,0,1
948,3,5,3,1
1114,1,4,1,1
368,2,5,2,1
1203,2,5,0,0
709,1,5,1,1
230,3,5,1,0
597,3,5,3,1
51,2,5,2,1
651,3,5,3,1
680,1,5,1,1
127,1,4,0,0
80,0,4,0,1
934,1,3,0,0
546,1,5,3,0
1021,2,5,2,1
1440,0,4,0,1
959,2,4,1,0
988,1,5,1,1
1491,3,5,3,1
