id,model_answer,confidence,correct_answer,is_correct
1411,4,5,4,1
954,7,5,4,0
1688,2,5,9,0
1238,4,4,9,0
1659,1,5,7,0
985,3,5,6,0
1360,7,5,7,1
1701,6,3,6,1
1077,8,5,8,1
1416,4,4,8,0
1864,8,5,9,0
928,1,5,1,1
1153,4,4,2,0
1295,4,5,4,1
1940,0,5,6,0
1532,0,5,0,1
1244,6,5,6,1
1625,5,4,4,0
870,4,4,4,1
1818,1,5,1,1
1724,3,5,3,1
1083,0,5,0,1
1345,0,4,8,0
1890,5,3,5,1
1394,1,5,1,1
1841,7,5,1,0
1433,3,5,3,1
1052,0,5,0,1
1919,8,4,8,1
971,2,5,2,1
1758,6,5,6,1
884,2,5,1,0
1339,0,5,0,1
1789,6,5,5,0
1517,0,4,0,1
1965,9,5,9,1
1176,8,4,2,0
1600,1,5,1,1
1261,6,5,6,1
883,1,5,1,1
1499,8,5,3,0
1448,3,5,5,0
1029,6,4,6,1
1962,3,5,3,1
1510,5,5,5,1
1171,2,5,2,1
1607,4,5,7,0
1266,2,5,2,1
1084,7,5,9,0
1723,5,5,9,0
1897,0,5,0,1
1342,2,5,5,0
1434,7,5,4,0
1846,5,5,5,1
1393,0,5,1,0
1055,2,5,2,1
976,4,5,4,1
1751,9,5,9,1
1330,6,5,7,0
1497,1,5,4,0
1446,6,5,6,1
1834,4,4,4,1
1780,5,5,5,1
1027,0,5,0,1
904,0,3,0,1
1609,4,5,4,1
1268,8,5,3,0
1899,2,2,0,0
1848,9,5,1,0
1910,6,3,1,0
1562,2,4,0,0
978,0,5,0,1
1103,6,5,6,1
1675,6,5,6,1
1214,7,4,7,1
1565,0,5,0,1
1917,5,5,0,0
1104,0,4,7,0
1672,2,5,4,0
1213,4,5,4,1
1756,7,5,7,1
1490,3,5,2,0
1337,6,5,6,1
1833,3,5,3,1
1441,7,5,7,1
1020,4,5,6,0
1787,2,5,2,1
1519,6,5,6,1
1178,3,5,3,1
903,1,5,1,1
1069,9,4,5,0
1408,3,5,5,0
1581,7,5,9,0
1226,2,5,2,1
1647,3,3,0,0
1131,0,4,2,0
1696,1,5,1,1
1550,6,5,6,1
1922,3,5,1,0
1015,5,5,5,1
1806,5,5,0,0
1474,8,5,8,1
1302,2,5,6,0
1763,3,5,3,1
936,2,3,3,0
869,0,4,0,1
1012,4,5,8,0
1473,8,5,8,1
1801,8,5,8,1
1305,6,5,6,1
1764,6,4,0,0
931,1,4,1,1
1959,7,5,7,1
1718,8,4,2,0
1221,7,5,6,0
1586,1,4,4,0
1691,9,5,9,1
1136,7,5,7,1
1925,8,5,6,0
1557,2,5,2,1
867,1,5,1,1
1253,5,4,5,1
1195,1,5,9,0
1632,9,5,9,1
1144,4,5,4,1
1957,6,4,4,0
1525,1,5,1,1
1282,4,5,5,0
1060,6,5,6,1
1401,8,5,6,0
1873,0,4,0,1
1377,0,4,0,1
1716,1,4,1,1
1588,5,5,8,0
992,7,5,7,1
1138,2,5,2,1
943,5,5,5,1
1559,2,5,2,1
1067,9,5,9,1
1874,1,5,1,1
1406,0,5,1,0
1370,1,5,6,0
1711,4,5,4,1
1228,6,5,6,1
1649,8,5,6,0
995,4,5,5,0
944,3,5,3,1
1698,9,5,9,1
1808,2,4,1,0
1254,0,3,0,1
1981,7,4,7,1
1635,3,5,2,0
1192,0,5,0,1
938,2,4,5,0
1143,0,5,0,1
1285,1,5,1,1
1522,0,4,0,1
1950,9,5,8,0
955,5,4,0,0
1689,3,5,0,0
1239,7,5,4,0
1658,2,4,1,0
984,6,5,1,0
1361,2,4,2,1
1076,3,5,3,1
1865,4,5,4,1
929,1,3,1,1
1152,3,5,1,0
1941,4,5,6,0
1533,9,5,9,1
1294,7,5,7,1
1245,8,5,8,1
1183,0,4,0,1
1624,4,5,4,1
871,8,5,2,0
1819,0,4,6,0
1155,6,5,6,1
1293,3,5,4,0
1534,0,4,0,1
1946,3,5,5,0
1242,0,5,0,1
1623,4,5,4,1
1184,5,4,8,0
876,2,1,8,0
1129,3,4,3,1
952,3,5,3,1
1548,3,4,4,0
1599,8,5,8,1
983,8,5,6,0
1366,1,4,9,0
1707,5,5,7,0
1071,4,5,0,0
1862,3,4,3,1
1410,3,5,7,0
920,9,5,7,0
1948,3,5,3,1
1314,3,4,8,0
1775,9,5,4,0
878,9,5,7,0
1003,2,4,2,1
1810,8,4,8,1
1462,7,5,2,0
1127,6,5,4,0
1680,9,4,1,0
1546,2,4,2,1
1934,0,4,1,0
1597,6,5,4,0
1651,4,5,4,1
1368,8,5,6,0
1709,1,5,1,1
1687,0,5,1,0
1120,1,5,1,1
1933,6,5,6,1
1541,6,5,4,0
1237,6,5,6,1
1590,8,5,5,0
1656,7,5,6,0
1078,2,5,1,0
1419,5,4,5,1
927,4,5,4,1
1313,7,5,7,1
1772,8,5,9,0
1004,2,5,5,0
1465,5,5,5,1
1817,5,5,5,1
1663,9,5,9,1
1202,2,5,2,1
1906,5,5,5,1
1574,6,5,5,0
1115,2,4,2,1
1508,7,5,5,0
1169,8,5,5,0
912,3,5,1,0
1450,4,5,8,0
1822,5,5,5,1
1796,4,5,4,1
1031,4,5,4,1
1747,3,5,1,0
1326,9,5,9,1
1481,3,5,3,1
1618,0,4,0,1
1279,5,5,5,1
915,6,5,6,1
1825,3,5,1,0
1457,1,4,4,0
1036,1,5,1,1
1791,3,4,3,1
1740,3,4,3,1
1486,7,5,5,0
1321,0,5,0,1
1664,2,5,2,1
1205,2,3,7,0
1573,6,4,0,0
1901,2,5,2,1
969,8,4,8,1
1112,9,5,8,0
1859,3,4,7,0
1888,5,4,0,0
1616,7,5,7,1
1277,2,5,1,0
1501,0,4,4,0
1973,2,3,5,0
1160,6,5,4,0
1459,0,5,4,0
1038,4,3,1,0
892,5,5,5,1
1488,6,5,6,1
967,1,5,5,0
1382,3,5,0,0
1857,8,4,9,0
1425,0,5,0,1
1044,1,5,1,1
1732,2,5,2,1
1095,3,4,3,1
1353,3,5,3,1
1886,8,5,8,1
1908,1,4,0,0
960,6,5,6,1
1422,2,4,6,0
1850,4,5,4,1
1385,5,5,6,0
1043,6,5,6,1
1092,6,5,6,1
1735,9,4,5,0
1881,4,4,4,1
1354,2,5,3,0
1611,2,5,2,1
1270,1,5,1,1
1974,5,4,5,1
1506,7,5,7,1
1167,0,5,0,1
1798,5,5,5,1
1749,4,5,1,0
895,7,5,7,1
1328,0,5,0,1
1290,0,5,0,1
1945,0,3,4,0
1537,8,5,6,0
1156,2,3,2,1
1620,3,5,3,1
1187,6,5,5,0
1241,8,5,8,1
1778,8,5,9,0
1319,0,5,0,1
875,1,4,9,0
1939,1,4,3,0
951,1,4,0,0
980,1,3,0,0
1704,6,4,6,1
1365,3,5,7,0
1413,6,5,5,0
1861,1,4,1,1
1072,5,4,5,1
956,0,5,0,1
1703,0,5,0,1
1362,8,5,3,0
1866,2,4,6,0
1414,3,5,3,1
1075,4,5,4,1
1530,8,5,8,1
1942,4,5,8,0
1297,2,4,1,0
1180,1,4,0,0
1627,4,4,0,0
1246,2,5,5,0
1468,0,4,4,0
1009,3,3,1,0
872,6,4,6,1
1542,6,4,1,0
1930,2,3,2,1
958,9,5,9,1
1684,3,5,3,1
1123,0,5,3,0
1655,4,5,5,0
989,7,5,7,1
1234,2,5,2,1
1593,2,4,3,0
1868,2,5,2,1
1299,0,5,0,1
924,9,5,9,1
1629,2,5,1,0
1248,3,5,3,1
1771,6,5,6,1
1310,0,5,3,0
1814,4,5,4,1
1007,0,4,0,1
1539,3,5,7,0
1158,3,4,2,0
923,4,4,5,0
1189,2,5,4,0
1776,8,5,9,0
1317,3,4,8,0
1461,1,5,3,0
1813,2,4,2,1
1000,9,5,0,0
1937,3,5,8,0
1545,1,5,4,0
1124,2,5,2,1
1683,1,4,6,0
1652,8,5,8,1
1594,3,5,0,0
1233,5,5,5,1
916,1,5,7,0
1035,0,5,0,1
1792,7,5,7,1
1454,1,5,1,1
1826,0,4,0,1
1485,0,5,0,1
1322,8,5,8,1
1206,7,4,3,0
1667,2,4,2,1
1111,2,4,0,0
1902,4,5,7,0
1570,5,5,5,1
1049,1,5,1,1
1428,5,5,3,0
1201,1,5,1,1
1660,2,5,6,0
1116,0,5,0,1
1577,3,4,4,0
1905,6,5,8,0
1388,7,5,8,0
1359,0,5,0,1
1738,3,4,4,0
911,4,4,4,1
1979,0,5,8,0
1795,1,5,1,1
1032,7,5,3,0
1821,3,5,6,0
1453,1,5,1,1
1325,6,5,6,1
1482,4,4,4,1
1744,0,3,0,1
898,2,5,2,1
1118,3,5,3,1
963,4,5,4,1
1579,1,5,1,1
1040,1,4,8,0
1853,4,5,9,0
1386,0,3,8,0
1882,4,5,4,1
1357,8,4,8,1
1091,0,4,0,1
1736,0,5,0,1
1273,9,5,2,0
1612,4,4,4,1
1164,3,5,4,0
1505,3,4,8,0
1977,7,5,7,1
896,6,4,6,1
1274,3,5,3,1
1615,7,5,7,1
918,0,5,9,0
1163,3,5,3,1
1970,0,5,5,0
1502,4,5,4,1
1828,2,5,4,0
891,2,5,2,1
1208,5,3,0,0
1669,4,5,4,1
964,4,4,7,0
1047,2,5,2,1
1381,2,5,2,1
1426,1,5,1,1
1854,4,5,5,0
1350,7,5,7,1
1885,8,5,8,1
1731,2,5,2,1
1096,9,4,0,0
880,3,5,3,1
1839,1,5,1,1
909,1,3,1,1
1172,0,5,0,1
1513,6,5,3,0
1961,8,4,8,1
1265,3,5,0,0
1604,2,4,2,1
1894,6,5,6,1
1341,0,5,6,0
1087,2,4,2,1
1720,6,5,6,1
1056,5,5,4,0
1845,4,4,3,0
1437,9,5,9,1
1390,4,5,0,0
975,2,5,3,0
1219,4,5,9,0
1678,7,5,2,0
1346,4,5,8,0
1893,1,4,4,0
1727,9,4,9,1
1080,1,5,1,1
1051,5,5,3,0
1397,1,5,6,0
1430,0,4,0,1
1842,3,5,3,1
1109,3,3,6,0
972,5,5,5,1
1568,8,5,8,1
887,3,5,0,0
1175,2,4,3,0
1966,3,5,6,0
1514,7,4,7,1
1262,7,5,7,1
1603,1,5,1,1
1348,3,3,8,0
1729,4,5,0,0
1399,3,4,3,1
1107,6,5,4,0
1914,2,5,2,1
1566,1,5,4,0
1210,2,5,2,1
1671,0,3,1,0
1493,2,4,4,0
1334,8,4,2,0
1755,3,3,2,0
889,3,5,2,0
1023,2,4,3,0
1784,0,5,0,1
1442,1,5,7,0
1830,0,5,8,0
900,0,5,0,1
1968,4,5,6,0
1333,0,5,0,1
1494,0,5,0,1
1752,8,5,0,0
1783,5,5,8,0
1837,4,5,1,0
1445,3,4,3,1
907,4,4,9,0
1089,0,5,3,0
1058,9,5,8,0
1439,8,4,7,0
1100,4,5,3,0
1561,8,5,8,1
1913,9,5,4,0
1217,4,5,4,1
1676,4,4,4,1
1802,2,5,2,1
1470,3,3,4,0
1011,4,5,4,1
1767,0,4,2,0
1306,0,3,0,1
1198,1,5,1,1
1528,7,4,2,0
1149,1,4,1,1
932,5,5,4,0
1643,4,5,6,0
1222,5,3,7,0
1585,2,4,2,1
1554,6,5,6,1
1926,4,5,4,1
1692,3,5,0,0
1135,1,5,1,1
1879,8,4,8,1
1644,2,5,8,0
1225,1,5,1,1
1921,7,4,9,0
1553,1,5,1,1
949,4,5,4,1
1132,3,5,5,0
1695,3,5,8,0
1477,5,5,5,1
1805,2,4,0,0
1016,7,4,7,1
1760,0,5,0,1
1301,2,4,2,1
1638,1,5,9,0
1259,9,5,7,0
1288,6,5,6,1
935,8,5,3,0
1405,0,4,0,1
1877,2,5,7,0
1064,5,5,0,0
1712,1,5,4,0
1373,2,5,2,1
996,8,5,8,1
947,2,5,6,0
1479,6,4,0,0
1018,1,5,1,1
1636,2,5,5,0
1191,7,4,9,0
1257,2,5,7,0
1982,6,5,6,1
1286,2,4,2,1
1953,9,5,0,0
1521,8,5,8,1
1140,1,5,1,1
1769,2,5,7,0
1308,8,5,8,1
1196,8,5,5,0
1631,4,5,3,0
1985,8,5,3,0
1250,0,4,0,1
1526,4,5,8,0
1954,1,5,1,1
1281,2,4,6,0
1147,2,5,2,1
1870,6,4,6,1
1402,8,5,5,0
1063,6,5,0,0
1715,0,5,0,1
1374,6,5,6,1
991,4,5,4,1
1928,2,3,4,0
940,3,5,3,1
1275,1,4,2,0
1614,4,5,4,1
919,4,5,4,1
1162,5,5,5,1
1971,4,5,3,0
1503,8,4,5,0
1829,7,4,2,0
890,6,5,6,1
1209,8,4,8,1
1668,6,5,6,1
965,5,4,5,1
1046,4,5,2,0
1427,2,3,9,0
1855,8,5,7,0
1380,0,5,2,0
1097,2,4,0,0
1730,1,5,5,0
1119,0,5,1,0
962,6,5,6,1
1578,6,5,6,1
1041,7,5,8,0
1387,6,5,6,1
1852,6,5,7,0
1420,5,5,7,0
1356,2,4,1,0
1883,7,4,4,0
1737,1,5,1,1
1090,0,4,0,1
1272,3,5,3,1
1613,8,4,8,1
1165,2,5,2,1
1504,1,5,7,0
1976,1,3,4,0
897,6,5,6,1
1200,3,5,3,1
1661,0,5,0,1
1117,2,5,3,0
1576,6,5,9,0
1904,2,4,1,0
1389,0,5,5,0
1358,3,5,3,1
1739,6,5,6,1
910,1,4,1,1
1978,5,5,3,0
1033,7,5,7,1
1794,0,5,5,0
1820,3,5,3,1
1452,3,5,3,1
1483,2,5,6,0
1324,1,5,1,1
1745,0,5,0,1
899,6,5,6,1
917,8,5,8,1
1793,6,5,6,1
1034,3,5,3,1
1455,0,5,0,1
1827,5,5,1,0
1323,3,3,0,0
1484,2,5,9,0
1742,0,5,0,1
1207,8,4,7,0
1666,8,5,8,1
1110,2,5,8,0
1903,0,3,0,1
1571,1,5,1,1
1048,0,5,2,0
1429,0,5,0,1
1099,8,5,8,1
1538,8,5,4,0
1159,3,4,3,1
922,3,5,3,1
1188,1,4,1,1
1777,2,4,4,0
1316,2,3,9,0
1460,2,5,1,0
1812,2,5,2,1
1001,1,4,2,0
1936,3,5,8,0
1544,1,5,8,0
1682,2,5,1,0
1125,6,5,6,1
1653,2,3,1,0
1232,0,5,0,1
1595,9,4,9,1
1543,3,5,6,0
1931,2,5,2,1
959,0,5,0,1
1122,7,5,0,0
1685,4,5,0,0
1654,9,5,9,1
988,6,5,1,0
1592,2,5,2,1
1235,2,5,2,1
1869,4,5,4,1
1298,6,5,9,0
925,4,4,9,0
1628,4,5,4,1
1249,3,5,3,1
1770,3,5,3,1
1311,3,4,8,0
1815,6,5,6,1
1467,4,5,4,1
1006,7,5,7,1
957,5,5,6,0
986,1,2,1,1
1702,1,5,2,0
1363,5,5,5,1
1867,4,4,2,0
1415,4,5,4,1
1074,9,5,9,1
1296,0,5,0,1
1531,0,5,0,1
1943,6,5,6,1
1150,1,5,3,0
1626,6,5,0,0
1181,2,5,7,0
1247,1,5,1,1
1469,8,4,8,1
1008,3,4,9,0
873,4,5,4,1
1944,4,5,4,1
1536,2,5,5,0
1291,3,5,4,0
1157,3,5,3,1
1186,9,5,9,1
1621,6,5,6,1
1240,2,5,8,0
1779,9,5,7,0
1318,4,4,4,1
874,4,5,0,0
1938,2,4,5,0
950,6,5,6,1
981,8,5,8,1
1705,4,5,8,0
1364,6,4,6,1
1412,6,5,6,1
1860,7,4,5,0
1073,0,5,5,0
1768,2,5,2,1
1309,4,4,4,1
1630,0,3,7,0
1197,1,5,1,1
1251,6,4,6,1
1984,0,5,0,1
1280,3,5,3,1
1527,2,5,2,1
1955,5,5,7,0
1146,4,5,4,1
1871,8,5,7,0
1403,1,5,5,0
1062,5,5,0,0
1714,1,5,1,1
1375,6,5,6,1
990,6,5,6,1
1929,0,3,0,1
941,2,4,5,0
1404,9,5,8,0
1876,4,5,4,1
1065,1,3,5,0
1713,7,5,7,1
1372,9,5,9,1
997,2,5,1,0
946,0,5,1,0
1478,4,5,4,1
1019,5,5,0,0
1190,4,4,4,1
1637,5,5,6,0
1983,8,4,8,1
1256,4,5,4,1
1952,3,5,3,1
1520,7,5,7,1
1287,0,5,3,0
1141,2,5,2,1
1878,4,5,4,1
1645,7,5,7,1
999,8,5,0,0
1224,8,5,0,0
1583,0,5,0,1
1920,5,4,3,0
1552,2,5,9,0
948,6,5,5,0
1694,3,3,8,0
1133,3,5,2,0
1476,3,5,3,1
1804,7,5,7,1
1017,1,5,1,1
1761,6,5,6,1
1300,8,5,8,1
1639,2,5,2,1
1258,3,5,4,0
1289,2,5,2,1
934,3,5,6,0
1803,0,3,9,0
1471,4,3,6,0
1010,4,5,4,1
1766,3,5,0,0
1307,0,5,0,1
1199,4,5,9,0
1529,5,5,5,1
1148,2,5,2,1
933,7,5,7,1
1642,3,5,2,0
1584,1,4,3,0
1223,2,4,6,0
1555,6,4,5,0
1927,1,5,3,0
1134,6,4,6,1
1693,1,5,4,0
1495,8,5,3,0
1332,3,4,2,0
1753,1,5,1,1
1025,7,5,3,0
1782,3,5,2,0
1836,4,5,4,1
1444,8,4,8,1
906,9,4,6,0
1088,2,3,1,0
1059,1,5,1,1
1438,3,4,5,0
1101,4,5,4,1
1560,4,4,0,0
1912,6,5,7,0
1216,2,5,7,0
1677,3,5,9,0
1349,2,4,4,0
1728,5,4,5,1
1398,1,5,1,1
1106,2,5,2,1
1915,2,5,2,1
1567,8,5,7,0
1211,2,4,2,1
1670,3,5,3,1
1335,0,5,0,1
1492,4,5,4,1
1754,8,5,4,0
888,2,5,0,0
1785,5,4,0,0
1022,6,5,6,1
1443,4,5,4,1
1831,9,5,9,1
901,3,5,6,0
1969,2,5,2,1
1892,0,5,0,1
1347,0,5,0,1
1081,1,5,1,1
1726,2,4,2,1
1050,9,5,0,0
1431,3,5,3,1
1843,6,5,6,1
1396,2,4,7,0
1108,6,5,6,1
973,7,5,7,1
1569,0,5,0,1
886,0,5,0,1
1174,2,5,1,0
1967,4,5,4,1
1515,0,5,8,0
1263,8,5,1,0
1602,4,5,4,1
881,2,5,2,1
1838,1,4,6,0
908,3,5,1,0
1173,6,4,6,1
1512,0,4,1,0
1960,3,5,1,0
1264,5,5,5,1
1605,3,4,3,1
1340,8,5,8,1
1895,3,4,2,0
1721,4,5,0,0
1086,7,5,2,0
1057,7,5,6,0
1391,4,5,0,0
1844,2,5,1,0
1436,2,3,5,0
974,5,4,6,0
1218,4,5,4,1
1679,3,4,8,0
